Canonical SMILES,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C,0.913389237,0.068723506,0.029396977,0.056994302,0.040024706,0.032208048,0.056103885,0.03580329,0.076116993,0.044173044,0.142913769,0.088363731,0.121469387,0.074896015,4.07E-10,2.18E-08,6.89E-07,0.10021777,0.141578195,2.51E-11,0.881927529,0.389865859,0.466850887,0.922061662,7.52E-13,0.018240727,0.821541817,0.869524561,0.820934326,0.412080453,0.869795514,0.030800302,0.016555954,0.999998998,0.024149825,0.027239387,0.234497209,0.029452921,0.013026741,0.156784367,0.013026741,0.033451784,0.916711224,0.023755318,0.838873477,0.832693117,0.440413769,0.044995903,0.017843192,0.436076719,0.079831729,9.94E-22,0.142492255,0.062963133,0.358206967,0.865038246,0.38583405,0.040600274,0.47446924,0.007285538,5.70E-08,0.052056904,0,1.14E-21,2.40E-23,0.067351668,0.126940969,5.76E-21,3.61E-15,0.145980119,1.74E-22,1.18E-10,0.059983379,0.643477773,4.61E-10,0.157072376,0.479946582,0.297630132,0.41484431,0.230049332,0.120265673,0.12445963,0.07318165,0.167096874,0.416325857,8.79E-24,0.543493021,0.030449467,0.456943605,5.30E-05,1.43E-16,0.03731604,6.95E-13,0,9.80E-13,0.03759275,1.20E-11,0.972771478,0.662598276,0.262012481,2.99E-06,0.277639012,5.30E-05,0.040961626,5.30E-05,0.5,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.102233915,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.901222735,0.999986066,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,0.277430427,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.999986066,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.099912791,0.999529114,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.999995363,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.830176584
CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,0.652729728,0.253217905,0.170323689,0.162059285,0.125269055,0.17272999,0.181443877,0.129624937,0.214687441,0.140961553,0.298081593,0.203180247,0.275922754,0.184313388,0.779593384,0.511302312,6.89E-07,0.218592553,0.159301089,0.546260907,9.26E-11,0.878987843,0.622103607,2.39E-11,0.370561675,0.123320133,0.600960336,0.456703136,0.373091175,0.209831829,0.55453538,0.173123908,0.126996477,0.999998998,0.121819127,0.092681118,0.299168334,0.151436422,0.32818289,0.728873748,0.32818289,0.78282711,0.069622298,0.783675219,0.246176574,0.26199148,0.404133404,0.158656675,0.119946761,0.436076719,0.193672288,9.94E-22,0.918732282,0.5,0.635287782,4.83E-15,0.38583405,0.084738831,0.47446924,0.098237397,5.70E-08,0.117447624,0,1.14E-21,2.40E-23,0.160664083,0.355451695,5.76E-21,3.61E-15,0.145980119,0.977808184,0.898279735,0.618010114,9.05E-08,4.61E-10,0.157072376,0.557489496,0.430249481,0.241849051,0.490785106,0.396613874,0.585438788,0.398192385,0.167096874,0.075581009,8.79E-24,0.401305852,0.169443985,0.635647029,5.30E-05,1.43E-16,0.286780456,0.983837341,0,9.80E-13,0.133004627,0.531707094,2.86E-09,0.648855171,0.554795297,2.99E-06,0.277639012,5.30E-05,0.277656811,5.30E-05,0.5,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.471214682,1,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.999999894,0.999999893,0.797135339,0.5,7.11E-15,0.16834648,0.167982932,0.277430427,0.001181573,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.753321287,2.64E-12,0.879726585,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.997979631
C1CC1C(C2CC2)NC3=NCCO3,0.365617095,0.010709757,0.008082856,0.02128115,0.014014891,0.017867293,0.0628655,0.040407037,0.109178393,0.065778057,0.148697691,0.09232867,0.159131047,0.100176136,4.07E-10,2.18E-08,6.89E-07,0.10021777,0.145032289,0.700809432,0.903368466,5.86E-17,1.09E-06,0.328296267,0.349110783,0.009847898,0.768734561,0.663448067,0.319141626,0.995397868,0.962430283,0.014188842,0.008547961,0.999998998,0.004829065,0.006228522,0.214086914,0.013221354,0.01612254,0.576993756,0.01612254,0.670422534,0.981913761,0.65828607,0.878023094,0.41245001,0.09420645,0.015168742,0.009678221,0.436076719,0.124047371,0.999999037,0.918732282,0.964560347,0.034722889,4.83E-15,0.0111776,0.168438018,0.47446924,0.03345758,5.70E-08,0.117447624,0.93381472,1.14E-21,0.942792245,0.05678171,0.357889258,0.511146813,3.61E-15,0.145980119,0.978506842,1.18E-10,0.059983379,0.643883997,4.61E-10,0.157072376,6.03E-26,0.459502932,0.147866283,0.239236392,0.396613874,0.181889385,0.136713633,0.167096874,0.205072372,0.998236706,0.624093059,0.450414179,0.025836931,5.30E-05,1.43E-16,0.314426234,6.95E-13,0,9.80E-13,0.294137121,0.242464816,0.968078476,0.494979553,0.045566388,2.99E-06,0.277639012,5.30E-05,0.058542693,5.30E-05,0.5,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.070376303,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,1,0.277430427,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,1,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.034729928,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,0.76084478,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.684298089
CN1C2=CC=CC=C2C(C3=C(S1(=O)=O)C=C(C=C3)Cl)NCCCCCCC(=O)O,0.635316404,0.548138177,0.603324814,0.561609281,0.64368335,0.558340179,0.581716879,0.72175084,0.561001365,0.780504411,0.59647867,0.82102335,0.608701927,0.836673345,0.833220977,0.656131659,6.89E-07,0.570771553,0.766418874,0.594116592,0.74340033,0.771657315,0.585578291,0.169193221,0.780103791,0.662689945,0.514107927,0.48888741,0.607736003,0.539296225,0.744041794,0.574166291,0.664176793,0.999998998,0.67151394,0.646169171,0.588912154,0.611852332,0.68203609,0.733082364,0.68203609,0.755665637,0.744963204,0.753428116,0.041703034,0.257757706,0.697181508,0.607680878,0.665416898,0.707278687,0.5,9.94E-22,0.918732282,0.5,0.635287782,4.83E-15,0.38583405,0.307072713,0.731660206,0.620811562,5.70E-08,0.692633401,0,1.14E-21,2.40E-23,0.629911638,0.377035767,5.76E-21,3.61E-15,0.145980119,0.991558934,0.898279735,0.590580773,0.769180737,4.61E-10,0.157072376,0.775524417,0.687028808,0.434428915,0.640210812,0.396613874,0.740322373,0.826520105,0.167096874,0.205072372,8.79E-24,0.758228333,0.581307653,0.529943212,5.30E-05,1.43E-16,0.580763528,0.983837341,0,0.985489826,0.45325043,0.649538855,2.86E-09,0.825465986,0.534315901,0.999490234,0.277639012,5.30E-05,0.659758132,5.30E-05,0.969284687,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.983429008,0.254538883,1,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.999999894,0.999999893,0.5,0.069365881,7.11E-15,0.16834648,0.167982932,0.277430427,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.879726585,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,0.986914419,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,0.909514638,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.999907578,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,0.999956513,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,0.999999683,0.166633397,0.514969684
CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,0.047333151,0.610467596,0.653395894,0.688406584,0.648037678,0.675597095,0.702722262,0.632255811,0.681733711,0.582763104,0.727423394,0.62525172,0.722176836,0.612371021,4.07E-10,0.492758456,6.89E-07,0.411273871,0.849069315,0.905712477,0.854985615,0.838994008,1.09E-06,0.320547493,0.718850448,0.631010317,0.703709486,0.787999402,0.83100255,0.600771737,0.431182477,0.666219603,0.621378131,0.999998998,0.653987824,0.682860946,0.603075217,0.646158454,0.74010109,0.844699936,0.74010109,0.110301445,0.006725709,0.094362839,0.572065818,0.142499831,0.82014755,0.625453307,0.631243678,0.061316334,0.5,9.94E-22,0.918732282,0.5,0.635287782,0.865038246,0.617764784,0.679604425,0.055286669,0.490771238,5.70E-08,0.692633401,0,0.980001175,0.880663973,0.70805729,0.753352715,0.470056246,0.998813248,0.145980119,1.74E-22,1.18E-10,0.31225737,0.613163724,4.61E-10,0.157072376,0.120369224,0.941368962,0.705964136,0.720649678,0.614412537,0.841154495,0.372726231,0.167096874,0.420682316,8.79E-24,0.629591866,0.836246417,0.462654853,5.30E-05,0.732052162,0.572789481,0.975876859,0.773265811,9.80E-13,0.7049327,1.20E-11,0.938642135,0.815714588,0.439459656,2.99E-06,0.985823234,5.30E-05,0.381578301,5.30E-05,0.5,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.975285178,0.474881728,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,0.796811614,0.165079548,0.167040631,0.166498334,0.166486816,0.5,0.5,7.11E-15,0.16834648,0.167982932,0.522329168,0.001181573,0.164332634,0.000837777,0.166325734,0.999620393,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,0.847532931,2.11E-16,1.17E-09,0.909514638,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.999999993,0.966151653,5.10E-08,7.11E-15,0.999224706,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,0.999979465,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,0.960706684,0.166633397,0.208588667
C1=CC=C(C(=C1)CC(=O)OCC(=O)O)NC2=C(C=CC=C2Cl)Cl,0.842330076,0.259999665,0.289164738,0.180079828,0.249097828,0.251501285,0.16323628,0.189764268,0.13446842,0.168415631,0.118098104,0.14773003,0.118304831,0.151144423,0.855338485,0.511302312,6.89E-07,0.232928691,0.726327152,2.51E-11,9.26E-11,0.919824054,1.09E-06,0.320457633,0.923178585,0.355130662,0.38206783,0.280847562,0.278834042,0.146698659,0.695733591,0.260175584,0.388503519,0.999998998,0.360233617,0.466122385,0.602862961,0.306162699,0.165339527,0.709365515,0.165339527,0.867242579,0.405057554,0.87582829,0.160050452,0.281547819,0.629202829,0.258775953,0.353802268,0.707278687,0.305168451,9.94E-22,0.142492255,0.062963133,0.635287782,4.83E-15,0.38583405,0.307072713,0.731660206,0.490771238,5.70E-08,0.466310264,0,1.14E-21,2.40E-23,0.252740492,0.612260161,5.76E-21,0.988100121,0.145980119,1.74E-22,0.961114847,0.31225737,0.634174011,4.61E-10,0.157072376,0.763574911,0.178399393,0.142830879,0.784887402,0.120265673,0.771572792,0.956556821,0.167096874,0.075581009,8.79E-24,0.11338539,0.411958233,0.521903092,5.30E-05,1.43E-16,0.314426234,0.994857612,0,0.994145554,0.261838683,0.795009249,2.86E-09,0.072529081,0.46658937,0.999999113,0.277639012,5.30E-05,0.533315003,5.30E-05,0.998898062,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.418442835,1,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.999999894,0.999999893,0.797135339,0.5,7.11E-15,0.16834648,0.167982932,6.87E-10,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.923236754,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.999974644,0.76084478,2.11E-16,1.17E-09,0.970069374,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.999995237,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.792773063
CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,0.022150574,0.585171121,0.923788113,0.926622818,0.931587531,0.902754657,0.951662436,0.962101335,0.965128506,0.973191203,0.978601687,0.983638711,0.982769765,0.986893079,0.923979483,0.974455138,6.89E-07,0.567630885,0.908477533,0.990108294,0.756635527,5.86E-17,0.53771055,0.407621412,7.52E-13,0.934924918,0.177407543,0.16525812,0.226523244,0.982928383,0.921231511,0.91315649,0.927518429,0.999998998,0.950254504,0.923896824,0.829579118,0.918067579,0.591327428,0.956744757,0.591327428,0.976127584,0.135810444,0.98293153,0.027025165,0.019727405,0.995018651,0.900476259,0.93890008,0.707278687,0.124047371,0.999999946,0.142492255,0.964560347,0.358206967,4.83E-15,0.083757738,0.168438018,0.731660206,0.727065203,5.70E-08,0.946964429,0.93381472,1.14E-21,0.942792245,0.964143801,0.366133182,0.466400899,3.61E-15,0.145980119,1.74E-22,0.961876165,0.273492957,9.05E-08,0.995941921,0.157072376,0.801094729,0.997228086,0.686506006,0.220683501,0.614412537,0.926597016,0.218521746,0.167096874,0.075581009,0.999052655,0.986417122,0.398469927,0.148944631,5.30E-05,0.699547846,0.03731604,0.998376471,0.709806361,9.80E-13,0.638772671,0.716418624,0.984465746,0.993856803,0.118415638,2.99E-06,0.277639012,5.30E-05,0.276544562,5.30E-05,0.062909909,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.993906761,0.158825052,5.71E-19,0.999247139,0.997862118,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.999999997,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,6.87E-10,0.001181573,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,1,0.167346595,7.14E-07,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.358229365,1.61E-09,0.999937876,2.09E-07,7.11E-15,0.499264281,0.164929402,1.32E-17,2.11E-16,1.17E-09,0.996591609,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0.965618637,0.965824606,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,1,0.166633397,0.040836338
CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC,0.639378296,0.913133737,0.893570373,0.877100309,0.885029391,0.881055905,0.820087394,0.864780304,0.824938333,0.881357654,0.655972451,0.774586401,0.560006588,0.693645869,0.742637772,0.666810111,6.89E-07,0.998679523,0.136926833,0.14776044,0.932376171,0.919824054,0.602088219,0.677823304,0.724246375,0.889789193,0.141659187,0.148686487,0.146159772,0.331673397,0.079204229,0.886369825,0.893862684,0.999998998,0.88785462,0.851306023,0.756776505,0.877935026,0.775303937,0.844704177,0.775303937,0.522901813,0.119266919,0.502979535,0.037099931,0.142495301,0.699735425,0.866950032,0.894416795,0.707278687,0.948470087,9.94E-22,0.142492255,0.062963133,0.635287782,0.92731029,0.917645021,0.979837148,0.731660206,0.909622211,5.70E-08,0.83334029,0,1.14E-21,2.40E-23,0.918141022,0.766065343,0.511146813,0.998840577,0.91463592,0.996905864,1.18E-10,0.307413939,0.954123595,0.956623406,0.157072376,0.739004053,0.517336028,0.267928096,0.699215136,0.614412537,0.885990937,0.345216059,0.167096874,0.814007624,8.79E-24,0.614579937,0.727188797,0.740421071,5.30E-05,0.776835669,0.883639687,0.984407356,0.824941842,9.80E-13,0.755357993,0.667915308,2.86E-09,0.507897457,0.884104453,2.99E-06,0.986720459,5.30E-05,0.930391873,5.30E-05,0.012743014,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.983011456,0.844212367,5.71E-19,0.999247139,0.997862118,7.11E-15,5.84E-13,0.962941752,0.165079548,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,0.844424204,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,7.14E-07,2.64E-12,0.879726585,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.164929402,0.885119262,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.999224706,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.999995237,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,0.999956513,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.125990113
CC(=O)SCC(CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2,0.62742453,0.294543701,0.492729256,0.467647458,0.490031297,0.474447643,0.442904939,0.50540921,0.360981864,0.466369141,0.283855795,0.393891256,0.244314558,0.335696911,0.779593384,0.694809919,6.89E-07,0.79820647,0.334616832,0.556505507,0.668050435,5.86E-17,0.754326716,0.169193221,0.349110783,0.481678845,0.230375207,0.142477581,0.129303339,0.374976845,0.562426418,0.470321764,0.477236484,0.999998998,0.617778393,0.8266441,0.854295944,0.498253296,0.383116699,0.548176634,0.383116699,0.829013772,0.250080393,0.834575031,0.436112822,0.440767503,0.391610743,0.500895774,0.47882675,0.436076719,0.305168451,9.94E-22,0.142492255,0.062963133,0.635287782,4.83E-15,0.38583405,0.492264867,0.47446924,0.346464367,5.70E-08,0.773347691,0,1.14E-21,2.40E-23,0.473695597,0.357889258,0.758944192,0.981585993,0.842363838,1.74E-22,0.898279735,0.819595508,9.05E-08,4.61E-10,0.157072376,0.932429699,0.107720963,0.274696417,0.212942895,0.120265673,0.763450947,0.733122276,0.167096874,0.205072372,0.98763733,0.413311838,0.423857449,0.730578718,5.30E-05,1.43E-16,0.314426234,6.95E-13,0,0.985746201,0.378092736,0.93320046,0.939529362,0.331550844,0.761650369,2.99E-06,0.277639012,5.30E-05,0.491242793,5.30E-05,0.922497557,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.399820633,0.748504837,5.71E-19,3.32E-10,9.64E-10,7.11E-15,5.84E-13,1.20E-20,0.165079548,0.167040631,0.166498334,0.166486816,0.895953243,0.969725669,7.11E-15,0.16834648,0.167982932,6.87E-10,0.598257153,0.164332634,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.165806858,0.167346595,0.753321287,2.64E-12,0.099912791,2.87E-10,0.377737848,0.004506168,0.133250251,0.635349613,1.61E-09,1.88E-18,2.09E-07,7.11E-15,0.499264281,0.999974644,0.76084478,2.11E-16,1.17E-09,3.26E-22,6.25E-10,0.168149182,0.165450729,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,0.999999999,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.62516182
C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)F)Cl)N,0.794014924,0.205738829,0.141613453,0.078683222,0.08438433,0.132586104,0.087410917,0.079078768,0.109621119,0.09247464,0.154157054,0.116587879,0.177264767,0.142932686,0.913085518,0.507116032,6.89E-07,0.744617313,0.019674268,2.51E-11,0.752661038,5.86E-17,1.09E-06,0.461883907,0.914888715,0.180696248,0.974429882,0.973245095,0.952266365,0.733669558,0.873377162,0.137062077,0.202905158,0.999998998,0.124913942,0.071733123,0.248259465,0.118830279,0.866375002,0.247244891,0.866375002,0.269287689,0.363722375,0.257688707,0.101065417,0.739922404,0.026451549,0.065633266,0.177438871,0.909485173,0.806327712,9.94E-22,0.918732282,0.5,0.034722889,0.92731029,0.38583405,0.910336415,0.855890346,0.808272143,5.70E-08,0.052056904,0,0.980001175,0.880663973,0.171469141,0.80322619,0.857990576,0.998907903,0.826323201,1.74E-22,1.18E-10,0.297091408,0.793950833,0.985081974,0.157072376,6.03E-26,0.065236338,0.080760151,0.509349286,0.396613874,0.769222331,0.728915935,0.167096874,0.799781628,8.79E-24,0.50597088,0.425213438,0.05336481,5.30E-05,1.43E-16,0.342157627,0.993815846,0,0.985489826,0.764587039,0.242464816,2.86E-09,0.083482482,0.050406734,0.99963575,0.986091708,5.30E-05,0.864312717,5.30E-05,0.993141497,0.384710451,5.30E-05,5.30E-05,0.164664515,5.30E-05,0.998653446,0.969751459,0.171208625,5.71E-19,0.999982165,0.999995429,1,5.84E-13,0.962941752,0.165079548,0.167040631,0.166498334,0.166486816,0.202864661,0.069365881,7.11E-15,0.16834648,0.167982932,0.844424204,0.001181573,0.999887438,0.000837777,0.166325734,0.163034142,0.165079548,9.57E-08,3.50E-08,0.168206175,0.997840275,0.167346595,7.14E-07,2.64E-12,0.879726585,2.87E-10,0.377737848,0.004506168,0.133250251,0.034729928,1.61E-09,0.914027309,2.09E-07,7.11E-15,0.499264281,0.164929402,0.76084478,2.11E-16,1.17E-09,0.970069374,6.25E-10,0.168149182,0.999995363,1.17E-13,0,0.164668868,0.166924728,0,5.10E-08,7.11E-15,0.154654108,2.79E-22,0,0.167639733,6.31E-25,0.16818613,0.009088503,0.168363202,8.27E-11,0.156346354,0,0,0.021135424,0.021135424,2.39E-20,0,8.34E-25,5.30E-05,0.156951066,4.03E-08,1.55E-23,1.59E-17,5.77E-14,2.96E-11,0.168378369,0.167380186,1.48E-18,2.32E-16,4.70E-08,0.166633397,0.585648052
